,Open Bid_x,Open Bid_y,weekday_y,Long Swap USDPLN,Short Swap USDPLN
2019-08-09,2.06,1.4,4,3.267973856209148e-06,-7.63679086941927e-06
2019-08-12,2.06,1.42,0,3.0864197530864213e-06,-7.468949311849614e-06
2019-08-13,2.06,1.52,1,2.178649237472765e-06,-6.629741524001343e-06
2019-08-14,2.06,1.45,2,8.442265795206968e-06,-2.1651560926485395e-05
2019-08-15,2.06,1.44,3,2.904865649963688e-06,-7.301107754279961e-06
2019-08-16,2.06,1.46,4,2.723311546840961e-06,-7.133266196710305e-06
2019-08-17,2.06,1.0,5,9.077705156136805e-08,-1.0993622020812354e-05
2019-08-18,2.06,1.4,6,4.175744371822803e-06,-7.63679086941927e-06
2019-08-19,2.06,1.43,0,2.995642701525056e-06,-7.38502853306479e-06
2019-08-20,2.25,1.42,1,4.529914529914531e-06,-8.293075684380033e-06
2019-08-21,2.06,1.38,2,1.0348583877995654e-05,-2.341389728096677e-05
2019-08-22,2.06,1.36,3,3.631082062454611e-06,-7.972473984558575e-06
2019-08-23,2.06,1.48,4,2.5417574437182253e-06,-6.965424639140652e-06
2019-08-26,2.13,1.48,0,3.1061412850550207e-06,-7.69355361192096e-06
2019-08-27,2.13,1.45,1,3.3723819666311684e-06,-7.936507936507936e-06
2019-08-28,2.25,1.41,2,1.384615384615385e-05,-2.51207729468599e-05
2019-08-29,2.13,1.34,3,4.348597799077033e-06,-8.827340459993523e-06
2019-08-30,2.05,1.28,4,4.280510018214936e-06,-8.758758758758755e-06
2019-09-02,2.08,1.28,0,4.509379509379509e-06,-8.758758758758755e-06
2019-09-03,2.07,1.38,1,3.528773072747016e-06,-7.86479250334672e-06
2019-09-04,2.07,1.39,2,1.0314875135722037e-05,-2.3343373493975907e-05
2019-09-05,2.07,1.33,3,3.981179876945348e-06,-8.283132530120479e-06
2019-09-06,2.06,1.3,4,4.175744371822803e-06,-8.475998657267539e-06
2019-09-09,2.06,1.3,0,4.175744371822803e-06,-8.475998657267539e-06
2019-09-10,2.06,1.34,1,3.812636165577344e-06,-8.14031554212823e-06
2019-09-11,2.03,1.45,2,7.700770077007691e-06,-2.1087398373983727e-05
2019-09-12,1.97,1.48,3,1.7770295548073278e-06,-6.383712905452039e-06
2019-09-13,1.89,1.42,4,1.6339869281045755e-06,-6.369426751592359e-06
2019-09-16,1.89,1.42,0,1.6339869281045755e-06,-6.369426751592359e-06
2019-09-17,1.86,1.48,1,7.770007770007785e-07,-5.62700964630225e-06
2019-09-18,1.86,1.41,2,4.370629370629384e-06,-1.87566988210075e-05
2019-09-19,2.03,1.42,3,2.8419508617528425e-06,-7.283197831978321e-06
2019-09-20,2.18,1.38,4,4.367575122292108e-06,-9.049417689644317e-06
2019-09-21,2.28,1.4,5,5.75880758807588e-06,-9.904676794757226e-06
2019-09-23,2.28,1.54,0,3.7262872628726286e-06,-8.862079237414357e-06
2019-09-24,2.11,1.46,1,3.126116470167917e-06,-8.028259473346177e-06
2019-09-25,2.03,1.8,2,-1.9251925192519392e-06,-1.4299802761341223e-05
2019-09-26,2.03,1.98,3,-2.291895856252292e-06,-3.2873109796186703e-06
2019-09-27,2.03,1.64,4,8.250825082508228e-07,-6.081525312294547e-06
2019-09-29,1.93,1.4,6,3.128555176336743e-06,-6.813417190775684e-06
2019-09-30,1.9,1.58,0,1.9157088122605404e-07,-6.384742951907132e-06
2019-10-01,1.95,1.58,1,6.591337099811696e-07,-5.381944444444443e-06
2019-10-02,2.0,1.57,2,3.6111111111111115e-06,-1.7435897435897424e-05
2019-10-03,1.9,1.45,3,1.436781609195402e-06,-6.172839506172836e-06
2019-10-04,1.8,1.48,4,1.9841269841269463e-07,-4.425612052730698e-06
2019-10-07,1.88,1.55,0,2.893518518518508e-07,-5.147319843805468e-06
2019-10-08,1.83,1.46,1,6.870828425598761e-07,-5.591630591630592e-06
2019-10-09,1.83,1.47,2,1.7667844522968231e-06,-1.6504329004329012e-05
2019-10-10,1.83,1.47,3,5.889281507656077e-07,-5.501443001443004e-06
2019-10-11,1.8,1.48,4,1.9841269841269463e-07,-5.191256830601093e-06
2019-10-14,1.8,1.47,0,2.976190476190466e-07,-5.282331511839711e-06
2019-10-15,1.8,1.43,1,6.94444444444442e-07,-5.6466302367941724e-06
2019-10-16,1.88,1.46,2,3.4722222222222283e-06,-1.7838125665601705e-05
2019-10-17,1.8,1.44,3,5.9523809523809e-07,-5.185185185185184e-06
2019-10-18,1.88,1.42,4,1.5432098765432106e-06,-6.30102946396876e-06
2019-10-21,1.83,1.42,0,1.07970160973695e-06,-5.9523809523809525e-06
2019-10-22,1.83,1.47,1,5.889281507656077e-07,-5.501443001443004e-06
2019-10-23,1.83,1.43,2,2.9446407538280353e-06,-1.7586580086580093e-05
2019-10-24,1.8,1.44,3,5.9523809523809e-07,-5.185185185185184e-06
2019-10-25,1.75,1.48,4,-3.03030303030305e-07,-5.191256830601093e-06
2019-10-28,1.75,1.48,0,-3.03030303030305e-07,-5.191256830601093e-06
2019-10-29,1.68,1.65,1,-2.7985074626865737e-06,-3.0760626398210292e-06
2019-10-30,1.64,1.44,2,-3.1565656565656722e-06,-1.4172335600907027e-05
2019-10-31,1.62,1.44,3,-1.2722646310432592e-06,-4.161827332559043e-06
2019-11-01,1.61,1.51,4,-2.1285653469561512e-06,-3.399378399378403e-06
2019-11-04,1.59,1.49,0,-2.145002145002147e-06,-3.4233176838810593e-06
2019-11-05,1.59,1.52,1,-2.466752466752474e-06,-3.1298904538341143e-06
2019-11-06,1.59,1.53,2,-7.722007722007726e-06,-9.096244131455386e-06
2019-11-07,1.59,1.54,3,-2.681252681252682e-06,-2.9342723004694827e-06
2019-11-08,1.59,1.52,4,-2.466752466752474e-06,-3.1298904538341143e-06
2019-11-11,1.59,1.56,0,-2.895752895752902e-06,-2.7386541471048508e-06
2019-11-12,1.59,1.6,1,-3.324753324753324e-06,-2.347417840375584e-06
2019-11-13,1.57,1.59,2,-1.0376134889753549e-05,-6.79669030732862e-06
2019-11-14,1.57,1.48,3,-2.269779507133591e-06,-3.3490937746256913e-06
2019-11-15,1.57,1.51,4,-2.5940337224383885e-06,-3.053585500394017e-06
2019-11-18,1.56,1.53,0,-2.9296875e-06,-2.7678924476077474e-06
2019-11-19,1.56,1.51,1,-2.7126736111111112e-06,-2.9655990510083065e-06
2019-11-20,1.54,1.49,2,-8.202099737532812e-06,-8.9605734767025e-06
2019-11-21,1.55,1.47,3,-2.396514161220047e-06,-1.8867924528301912e-06
2019-11-22,1.54,1.51,4,-2.952755905511812e-06,-2.787733970529671e-06
2019-11-25,1.54,1.56,0,-3.4995625546806713e-06,-2.826510721247563e-06
2019-11-26,1.53,1.59,1,-3.95256916996047e-06,-1.8984812150279812e-06
2019-11-27,1.52,1.74,2,-1.719576719576719e-05,-9.025270758122687e-07
2019-11-28,1.51,1.64,3,-4.758742806551574e-06,-1.2077294685990362e-06
2019-11-29,1.51,1.66,4,-4.980079681274902e-06,-1.0064412238325234e-06
2019-11-30,1.51,1.2,5,-2.102700309871629e-06,-5.636070853462155e-06
2019-12-02,1.51,1.61,0,-4.426737494466581e-06,-1.5096618357487865e-06
2019-12-03,1.53,1.63,1,-4.391743522178298e-06,-1.498800959232617e-06
2019-12-04,1.53,1.55,2,-1.0540184453227925e-05,-6.894484412470036e-06
2019-12-05,1.53,1.45,3,-2.415458937198066e-06,-3.2973621103117517e-06
2019-12-06,1.52,1.44,4,-2.4250440917107623e-06,-3.3092659446450066e-06
2019-12-09,1.52,1.44,0,-2.4250440917107623e-06,-3.3092659446450066e-06
2019-12-10,1.56,1.55,1,-3.146701388888889e-06,-2.5701858442071973e-06
2019-12-11,1.54,1.55,2,-1.0170603674540683e-05,-7.1684587813620095e-06
2019-12-12,1.53,1.45,3,-2.415458937198066e-06,-3.2973621103117517e-06
2019-12-13,1.53,1.5,4,-2.964426877470351e-06,-2.797761790567547e-06
2019-12-16,1.53,1.51,0,-3.074220465524808e-06,-2.69784172661871e-06
2019-12-17,1.54,1.57,1,-3.608923884514436e-06,-2.1903624054161648e-06
2019-12-18,1.54,1.57,2,-1.0826771653543307e-05,-6.571087216248494e-06
2019-12-19,1.54,1.31,3,-7.655293088364003e-07,-4.778972520908004e-06
2019-12-20,1.54,1.28,4,-4.374453193350823e-07,-5.077658303464754e-06
2019-12-23,1.54,1.53,0,-3.171478565179353e-06,-2.5886101154918327e-06
2019-12-24,1.6,4.05,1,-2.9380341880341877e-05,2.3232323232323225e-05
2019-12-27,2.03,4.05,4,-2.1268793546021266e-05,9.332745443856556e-06
2019-12-30,1.78,2.1,0,-6.195043964828136e-06,-3.0332056194125137e-06
2019-12-31,1.55,1.58,1,-3.5947712418300652e-06,-2.1825396825396807e-06
2020-01-02,1.57,1.57,3,-3.242542153047984e-06,-2.4625689519306525e-06
2020-01-03,1.55,1.4,4,-1.6339869281045818e-06,-3.968253968253966e-06
2020-01-06,1.55,1.38,0,-1.4161220043572997e-06,-4.166666666666668e-06
2020-01-07,1.53,1.39,1,-1.756697408871318e-06,-3.896882494004803e-06
2020-01-08,1.53,1.31,2,-2.635046113306986e-06,-1.4088729016786576e-05
2020-01-09,1.51,1.27,3,-6.640106241699922e-07,-4.931561996779385e-06
2020-01-10,1.51,1.32,4,-1.217352810978314e-06,-4.428341384863119e-06
2020-01-13,1.54,1.32,0,-8.748906386701646e-07,-4.679410593389086e-06
2020-01-14,1.51,1.17,1,4.4267374944665744e-07,-5.938003220611915e-06
2020-01-15,1.51,1.13,2,2.6560424966799536e-06,-1.9021739130434784e-05
2020-01-16,1.5,1.19,3,1.1111111111110812e-07,-5.656565656565656e-06
2020-01-17,1.49,1.27,4,-8.924587237840238e-07,-4.7648012976480146e-06
2020-01-20,1.49,1.27,0,-8.924587237840238e-07,-4.7648012976480146e-06
2020-01-21,1.49,1.34,1,-1.673360107095043e-06,-4.312073806658647e-06
2020-01-22,1.49,1.32,2,-4.350736278447121e-06,-1.277372262773722e-05
2020-01-23,1.49,1.22,3,-3.3467202141900734e-07,-5.271695052716953e-06
2020-01-24,1.49,1.25,4,-6.693440428380147e-07,-4.96755879967559e-06
2020-01-27,1.49,1.23,0,-4.462293618920119e-07,-5.170316301703164e-06
2020-01-28,1.49,1.25,1,-6.693440428380147e-07,-4.96755879967559e-06
2020-01-29,1.49,1.35,2,-5.354752342704143e-06,-1.1861313868613138e-05
2020-01-30,1.49,1.33,3,-1.5618027666220384e-06,-4.156528791565291e-06
2020-01-31,1.52,1.36,4,-1.5432098765432106e-06,-4.111512234255914e-06
2020-02-03,1.52,1.4,0,-1.984126984126983e-06,-3.7103890894504616e-06
2020-02-04,1.52,1.42,1,-2.2045855379188694e-06,-3.509827517047734e-06
2020-02-05,1.52,1.4,2,-5.95238095238095e-06,-1.1131167268351385e-05
2020-02-06,1.52,1.36,3,-1.5432098765432106e-06,-4.111512234255914e-06
2020-02-07,1.6,1.33,4,-3.205128205128194e-07,-4.242424242424242e-06
2020-02-10,1.52,1.31,0,-9.920634920634948e-07,-4.6129161652627365e-06
2020-02-11,1.51,1.38,1,-1.881363435148294e-06,-3.824476650563606e-06
2020-02-12,1.51,1.4,2,-6.308100929614887e-06,-1.0869565217391297e-05
2020-02-13,1.51,1.39,3,-1.9920318725099644e-06,-3.7238325281803554e-06
2020-02-14,1.51,1.39,4,-1.9920318725099644e-06,-3.7238325281803554e-06
2020-02-17,1.51,1.39,0,-1.9920318725099644e-06,-3.7238325281803554e-06
2020-02-18,1.5,1.42,1,-2.4444444444444404e-06,-3.3333333333333333e-06
2020-02-19,1.51,1.44,2,-7.636122177954858e-06,-9.661835748792269e-06
2020-02-20,1.51,1.45,3,-2.6560424966799507e-06,-3.1199677938808323e-06
2020-02-21,1.51,1.4,4,-2.102700309871629e-06,-3.6231884057970987e-06
2020-02-24,1.51,1.39,0,-1.9920318725099644e-06,-3.7238325281803554e-06
2020-02-25,1.51,1.45,1,-2.6560424966799507e-06,-3.1199677938808323e-06
2020-02-26,1.51,1.49,2,-9.296148738379825e-06,-8.152173913043469e-06
2020-02-27,1.51,1.55,3,-3.7627268702965944e-06,-2.1135265700483095e-06
2020-02-28,1.51,1.55,4,-3.7627268702965944e-06,-2.1135265700483095e-06
2020-03-02,1.51,1.55,0,-3.7627268702965944e-06,-2.1135265700483095e-06
2020-03-03,1.56,1.59,1,-3.5807291666666602e-06,-2.1747726374060914e-06
2020-03-04,1.01,1.7,2,-4.1044776119402994e-05,1.6224188790560478e-05
2020-03-05,1.03,1.56,3,-1.1357416529830324e-05,3.4113060428849884e-06
2020-03-06,1.03,1.53,4,-1.0946907498631634e-05,3.0458089668615988e-06
2020-03-07,1.03,1.1,5,-7.79967159277504e-06,-2.1929824561403516e-06
2020-03-09,1.03,1.53,0,-1.0946907498631634e-05,3.0458089668615988e-06
2020-03-10,0.76,1.77,1,-2.0675505050505043e-05,9.573894282632148e-06
2020-03-11,0.87,1.68,2,-4.946524064171123e-05,1.9585253456221197e-05
2020-03-12,0.8,1.56,3,-1.635802469135803e-05,6.084656084656082e-06
2020-03-13,0.7,1.81,4,-2.3039215686274506e-05,4.745370370370372e-06
2020-03-16,0.96,1.81,0,-1.6298185941043086e-05,3.95212285456188e-06
2020-03-17,1.1,3.06,1,-2.9894179894179887e-05,2.467700258397934e-05
2020-03-18,0.83,1.1,2,-4.4171220400728587e-05,-3.05810397553515e-06
2020-03-19,0.59,1.13,3,-2.166317260656884e-05,2.7205040091637993e-06
2020-03-20,0.23,1.38,4,-4.8554652213188794e-05,1.40646976090014e-05
2020-03-23,0.23,0.43,0,-2.7100271002710017e-05,-2.6371308016877657e-06
2020-03-24,0.28,1.0,1,-3.7326388888888893e-05,4.335260115606939e-06
2020-03-25,0.16,1.05,2,-0.00013577586206896554,1.1049723756906068e-05
2020-03-26,0.19,0.95,3,-4.108309990662932e-05,1.6606280193236758e-06
2020-03-27,0.18,0.8,4,-3.813559322033898e-05,-4.553734061930788e-07
2020-03-30,0.16,0.85,0,-4.0469348659003844e-05,6.13873542050336e-07
2020-03-31,0.16,0.85,1,-4.0469348659003844e-05,6.13873542050336e-07
2020-04-01,0.16,0.61,2,-0.00010416666666666671,5.518763796909484e-06
2020-04-02,0.18,0.47,3,-3.036723163841807e-05,-3.472222222222225e-06
2020-04-03,0.18,0.58,4,-3.295668549905839e-05,-1.6534391534391537e-06
2020-04-06,0.03,0.58,0,-4.1801510248112197e-05,0.0
2020-04-07,0.08,1.0,1,-4.938271604938271e-05,7.383966244725734e-06
2020-04-08,0.08,1.1,2,-0.0001558641975308642,2.742616033755274e-05
2020-04-09,0.08,0.4,3,-3.395061728395061e-05,-3.1645569620253183e-06
2020-04-10,0.03,0.1,4,-2.6429341963322538e-05,-7.806826434277415e-06
2020-04-14,0.03,0.45,1,-3.8295577130528594e-05,-1.4524328249818458e-06
2020-04-15,0.03,0.81,2,-0.00014401294498381876,1.858108108108109e-05
2020-04-16,0.03,0.99,3,-5.2858683926645096e-05,1.087801087801088e-05
2020-04-17,0.03,0.67,4,-4.4228694714131597e-05,4.662004662004664e-06
2020-04-20,0.03,0.67,0,-4.4228694714131597e-05,4.662004662004664e-06
2020-04-21,0.03,0.4,1,-3.6947141316073356e-05,-5.827505827505845e-07
2020-04-22,0.02,0.42,2,-0.00011437908496732027,1.7806267806267802e-05
2020-04-23,0.03,0.4,3,-3.6947141316073356e-05,4.02576489533013e-07
2020-04-24,-0.02,0.4,4,-4.024943310657597e-05,1.4619883040935657e-06
2020-04-27,-0.02,0.3,0,-3.741496598639455e-05,-6.265664160401017e-07
2020-04-28,-0.02,0.49,1,-3.4297052154195005e-05,4.557291666666667e-06
2020-04-29,-0.02,0.37,2,-9.2687074829932e-05,5.859375e-06
2020-04-30,-0.02,0.37,3,-3.089569160997733e-05,1.953125e-06
2020-05-04,-0.02,0.37,0,-3.089569160997733e-05,1.953125e-06
2020-05-05,-0.02,0.4,1,-3.1746031746031745e-05,3.839205058717253e-06
2020-05-06,-0.02,0.38,2,-9.353741496598641e-05,1.016260162601625e-05
2020-05-07,-0.02,0.35,3,-3.0328798185941043e-05,2.7100271002710047e-06
2020-05-08,-0.02,0.3,4,-2.891156462585034e-05,1.580849141824751e-06
2020-05-11,-0.02,0.3,0,-2.891156462585034e-05,1.580849141824751e-06
2020-05-12,-0.02,0.32,1,-2.947845804988662e-05,2.032520325203254e-06
2020-05-13,-0.02,0.42,2,-9.69387755102041e-05,1.2872628726287268e-05
2020-05-14,-0.02,0.48,3,-2.8344671201814054e-05,5.6458897922312585e-06
2020-05-15,-0.02,0.5,4,-2.891156462585034e-05,6.097560975609755e-06
2020-05-16,-0.02,0.1,5,-2.919501133786848e-05,-2.9358626919602503e-06
2020-05-18,-0.02,0.5,0,-2.891156462585034e-05,6.097560975609755e-06
2020-05-19,-0.02,0.45,1,-2.749433106575964e-05,4.968383017163508e-06
2020-05-20,-0.02,0.38,2,-7.653061224489796e-05,1.016260162601625e-05
2020-05-21,-0.02,0.3,3,-2.324263038548753e-05,1.580849141824751e-06
2020-05-22,-0.02,0.28,4,-2.2675736961451248e-05,1.1291779584462542e-06
2020-05-25,-0.02,0.3,0,-2.324263038548753e-05,1.580849141824751e-06
2020-05-26,-0.02,0.3,1,-2.324263038548753e-05,1.580849141824751e-06
2020-05-27,-0.02,0.42,2,-7.993197278911565e-05,1.2872628726287268e-05
2020-05-28,-0.02,0.42,3,-2.6643990929705217e-05,4.290876242095756e-06
2020-05-29,-0.02,0.16,4,-1.9274376417233563e-05,-1.580849141824754e-06
2020-06-01,-0.02,0.45,0,-2.4659863945578237e-05,4.968383017163508e-06
2020-06-02,-0.02,0.16,1,-1.9274376417233563e-05,-1.580849141824754e-06
2020-06-03,-0.02,0.15,2,-5.697278911564625e-05,-5.420054200542008e-06
2020-06-04,-0.02,0.02,3,-1.530612244897959e-05,-4.742547425474252e-06
2020-06-05,-0.01,0.05,4,-1.571268237934905e-05,-4.2562724014336906e-06
2020-06-08,-0.01,0.01,0,-1.4590347923681259e-05,-5.152329749103941e-06
2020-06-09,-0.01,-0.01,1,-1.402918069584736e-05,-5.600358422939069e-06
2020-06-10,-0.01,-0.01,2,-4.2087542087542076e-05,-1.6801075268817208e-05
2020-06-11,-0.01,0.06,3,-1.318742985409652e-05,-4.032258064516128e-06
2020-06-12,-0.01,0.07,4,-1.0662177328843996e-05,-3.808243727598566e-06
2020-06-15,0.1,0.07,0,-6.818181818181816e-06,-5.7613168724279825e-06
2020-06-16,0.07,0.07,1,-7.788161993769472e-06,-3.4153005464480853e-06
2020-06-17,0.15,0.05,2,-1.4492753623188417e-05,-1.6025641025641022e-05
2020-06-18,0.15,0.01,3,-3.864734299516911e-06,-6.196581196581196e-06
2020-06-19,0.1,0.01,4,-5.303030303030304e-06,-2.5025025025025046e-06
2020-06-22,0.15,-0.1,0,-1.207729468599033e-06,-8.547008547008548e-06
2020-06-23,0.02,-0.11,1,-4.629629629629625e-06,-8.31146106736658e-06
2020-06-24,0.02,-0.06,2,-1.7973856209150318e-05,-2.165354330708662e-05
2020-06-25,0.02,-0.08,3,-5.446623093681917e-06,-7.655293088363953e-06
2020-06-26,0.08,-0.09,4,-3.343621399176951e-06,-7.2267389340560064e-06
2020-06-29,0.08,-0.09,0,-3.343621399176951e-06,-7.2267389340560064e-06
2020-06-30,0.08,-0.05,1,-4.372427983539096e-06,-6.323396567299007e-06
2020-07-01,0.08,-0.02,2,-1.5432098765432092e-05,-1.6937669376693767e-05
2020-07-02,0.01,0.01,3,-8.250825082508252e-06,-5.511463844797177e-06
2020-07-03,0.01,-0.01,4,-7.700770077007701e-06,-5.9523809523809525e-06
2020-07-06,0.01,0.01,0,-8.250825082508252e-06,-5.511463844797177e-06
2020-07-07,0.01,-0.03,1,-7.15071507150715e-06,-6.393298059964729e-06
2020-07-08,0.03,-0.03,2,-1.941747572815533e-05,-2.0182291666666667e-05
2020-07-09,0.01,-0.05,3,-6.600660066006601e-06,-6.834215167548501e-06
2020-07-10,0.01,-0.1,4,-5.2255225522552236e-06,-7.936507936507936e-06
2020-07-13,0.03,-0.1,0,-4.584681769147787e-06,-8.246527777777777e-06
2020-07-14,0.03,0.05,1,-8.629989212513487e-06,-4.991319444444444e-06
2020-07-15,0.03,-0.12,2,-1.2135922330097081e-05,-2.6041666666666665e-05
2020-07-16,0.03,-0.08,3,-5.1240560949298795e-06,-7.8125e-06
2020-07-17,0.03,-0.06,4,-5.6634304207119715e-06,-7.378472222222225e-06
2020-07-18,0.03,-0.1,5,-2.346278317152103e-05,-8.246527777777777e-06
2020-07-20,0.03,-0.01,0,-7.011866235167209e-06,-6.293402777777778e-06
2020-07-21,0.03,0.01,1,-7.5512405609493016e-06,-5.859375e-06
2020-07-22,0.03,-0.05,2,-1.7799352750809055e-05,-2.1484375e-05
2020-07-23,0.17,-0.11,3,-4.7483380816713984e-07,-1.2517146776406034e-05
2020-07-24,0.03,-0.09,4,-4.854368932038832e-06,-8.029513888888888e-06
2020-07-27,0.03,-0.1,0,-4.584681769147787e-06,-8.246527777777777e-06
2020-07-28,0.03,-0.14,1,-3.5059331175836014e-06,-9.114583333333334e-06
2020-07-29,0.03,-0.12,2,-1.2135922330097081e-05,-2.6041666666666665e-05
2020-07-30,0.03,-0.12,3,-4.045307443365694e-06,-8.680555555555556e-06
2020-07-31,0.03,-0.15,4,-3.236245954692555e-06,-9.331597222222223e-06
2020-08-03,0.03,-0.15,0,-3.236245954692555e-06,-9.331597222222223e-06
2020-08-04,0.03,-0.15,1,-3.236245954692555e-06,-9.331597222222223e-06
2020-08-05,0.03,-0.17,2,-8.090614886731388e-06,-2.9296875e-05
2020-08-06,0.03,-0.16,3,-2.9665587918015153e-06,-9.548611111111111e-06
2020-08-07,0.03,-0.13,4,-3.7756202804746474e-06,-8.897569444444445e-06
2020-08-10,0.03,-0.13,0,-3.7756202804746474e-06,-8.897569444444445e-06
2020-08-11,0.03,-0.14,1,-3.5059331175836014e-06,-9.114583333333334e-06
2020-08-12,0.03,-0.14,2,-1.0517799352750805e-05,-2.7343750000000004e-05
2020-08-13,0.03,-0.16,3,-2.9665587918015153e-06,-9.548611111111111e-06
2020-08-14,0.03,-0.18,4,-2.4271844660194225e-06,-9.982638888888888e-06
2020-08-17,0.15,-0.18,0,7.246376811594161e-07,-1.0256410256410256e-05
2020-08-18,0.03,-0.11,1,-4.31499460625674e-06,-8.463541666666666e-06
2020-08-19,0.03,-0.15,2,-9.708737864077664e-06,-2.799479166666667e-05
2020-08-20,0.03,-0.13,3,-3.7756202804746474e-06,-8.897569444444445e-06
2020-08-21,0.03,-0.11,4,-4.31499460625674e-06,-8.463541666666666e-06
2020-08-24,0.03,-0.11,0,-4.31499460625674e-06,-8.463541666666666e-06
2020-08-25,0.03,-0.11,1,-4.31499460625674e-06,-8.463541666666666e-06
2020-08-26,0.03,-0.11,2,-1.2944983818770222e-05,-2.5390625e-05
2020-08-27,0.03,-0.12,3,-4.045307443365694e-06,-8.680555555555556e-06
2020-08-28,0.03,-0.09,4,-4.854368932038832e-06,-8.029513888888888e-06
2020-08-31,0.03,-0.12,0,-4.045307443365694e-06,-8.680555555555556e-06
2020-09-01,0.03,-0.13,1,-3.7756202804746474e-06,-8.897569444444445e-06
2020-09-02,0.03,-0.14,2,-1.0517799352750805e-05,-2.7343750000000004e-05
2020-09-03,0.03,-0.11,3,-4.31499460625674e-06,-8.463541666666666e-06
2020-09-04,0.03,-0.1,4,-4.584681769147787e-06,-8.246527777777777e-06
2020-09-05,0.03,-0.1,5,-2.1574973031283714e-05,-8.246527777777777e-06
2020-09-07,0.03,-0.1,0,-4.584681769147787e-06,-8.246527777777777e-06
2020-09-08,0.03,-0.1,1,-4.584681769147787e-06,-8.246527777777777e-06
2020-09-09,0.03,-0.1,2,-1.375404530744336e-05,-2.4739583333333333e-05
2020-09-10,0.03,-0.1,3,-4.584681769147787e-06,-8.246527777777777e-06
2020-09-11,0.03,-0.07,4,-5.393743257820925e-06,-7.595486111111114e-06
2020-09-14,0.03,-0.07,0,-5.393743257820925e-06,-7.595486111111114e-06
2020-09-15,0.03,-0.06,1,-5.6634304207119715e-06,-7.378472222222225e-06
2020-09-16,0.03,-0.06,2,-1.6990291262135915e-05,-2.2135416666666675e-05
2020-09-17,0.03,-0.09,3,-4.854368932038832e-06,-8.029513888888888e-06
2020-09-18,0.03,-0.08,4,-5.1240560949298795e-06,-7.8125e-06
2020-09-21,0.03,-0.08,0,-5.1240560949298795e-06,-7.8125e-06
2020-09-22,0.03,-0.08,1,-5.1240560949298795e-06,-7.8125e-06
2020-09-23,0.05,0.04,2,-2.301587301587303e-05,-1.666666666666666e-05
2020-09-24,0.05,0.06,3,-8.201058201058197e-06,-5.128205128205128e-06
2020-09-25,0.05,0.08,4,-8.730158730158723e-06,-4.7008547008547e-06
2020-09-28,0.08,0.1,0,-8.230452674897113e-06,-2.9358626919602503e-06
2020-09-29,0.05,0.16,1,-1.0846560846560844e-05,-2.991452991452993e-06
2020-09-30,0.03,0.06,2,-2.6699029126213583e-05,-1.4322916666666666e-05
2020-10-01,0.03,0.06,3,-8.899676375404528e-06,-4.7743055555555555e-06
2020-10-02,0.03,0.09,4,-9.708737864077671e-06,-4.1232638888888885e-06
