,Open Bid_x,Open Bid_y,weekday_y,Short Swap USDDKK,Long Swap USDDKK
2013-10-24,0.15,-0.15,3,-8.88888888888889e-06,2.415458937198066e-06
2013-10-25,0.15,-0.13,4,-8.444444444444446e-06,7.246376811594161e-07
2013-10-26,0.15,-0.13,5,-8.444444444444446e-06,7.246376811594161e-07
2013-10-27,0.15,-0.13,6,-8.444444444444446e-06,7.246376811594161e-07
2013-10-28,0.12,-0.13,0,-8.444444444444446e-06,0.0
2013-10-29,0.12,-0.13,1,-8.444444444444446e-06,0.0
2013-10-30,0.12,-0.13,2,-2.5333333333333337e-05,0.0
2013-10-31,0.12,-0.13,3,-8.444444444444446e-06,0.0
2013-11-01,0.12,-0.13,4,-8.444444444444446e-06,0.0
2013-11-02,0.12,-0.13,5,-8.444444444444446e-06,0.0
2013-11-03,0.12,-0.13,6,-8.444444444444446e-06,0.0
2013-11-04,0.12,-0.13,0,-8.444444444444446e-06,0.0
2013-11-05,0.12,-0.13,1,-8.444444444444446e-06,0.0
2013-11-06,0.12,-0.13,2,-2.5333333333333337e-05,0.0
2013-11-07,0.25,-0.13,3,-9.876543209876545e-06,2.8888888888888856e-06
2013-11-08,0.12,-0.13,4,-8.444444444444446e-06,0.0
2013-11-09,0.12,-0.15,5,-8.88888888888889e-06,4.960317460317474e-07
2013-11-10,0.12,-0.15,6,-8.88888888888889e-06,4.960317460317474e-07
2013-11-11,0.12,-0.15,0,-8.88888888888889e-06,4.960317460317474e-07
2013-11-12,0.12,-0.15,1,-8.88888888888889e-06,4.960317460317474e-07
2013-11-13,0.12,-0.15,2,-2.666666666666667e-05,1.4880952380952422e-06
2013-11-14,0.12,-0.15,3,-8.88888888888889e-06,4.960317460317474e-07
2013-11-15,0.12,-0.15,4,-8.88888888888889e-06,4.960317460317474e-07
2013-11-16,0.12,-0.15,5,-8.88888888888889e-06,4.960317460317474e-07
2013-11-17,0.12,-0.15,6,-8.88888888888889e-06,4.960317460317474e-07
2013-11-18,0.12,-0.15,0,-8.88888888888889e-06,4.960317460317474e-07
2013-11-19,0.12,-0.15,1,-8.88888888888889e-06,4.960317460317474e-07
2013-11-20,0.1,-0.17,2,-2.5694444444444445e-05,1.6666666666666674e-05
2013-11-21,0.12,-0.13,3,-8.444444444444446e-06,4.7123015873015925e-06
2013-11-22,0.12,-0.2,4,-1e-05,6.200396825396828e-06
2013-11-23,0.1,-0.2,5,-9.259259259259257e-06,6.3131313131313165e-06
2013-11-24,0.1,-0.17,6,-8.564814814814816e-06,5.303030303030304e-06
2013-11-25,0.1,-0.17,0,-8.564814814814816e-06,5.303030303030304e-06
2013-11-26,0.1,-0.15,1,-8.10185185185185e-06,0.0
2013-11-27,0.12,-0.15,2,-2.527322404371585e-05,1.4880952380952422e-06
2013-11-28,0.1,-0.15,3,-8.88888888888889e-06,0.0
2013-11-29,0.15,-0.15,4,-8.88888888888889e-06,1.20772946859903e-06
2013-11-30,0.15,-0.15,5,-8.88888888888889e-06,1.20772946859903e-06
2013-12-01,0.1,-0.15,6,-8.88888888888889e-06,0.0
2013-12-02,0.17,-0.15,0,-8.42440801457195e-06,1.6619183285849922e-06
2013-12-03,0.06,-0.15,1,-8.264462809917356e-06,-1.0482180293501046e-06
2013-12-04,0.1,-0.15,2,-2.430555555555555e-05,3.7878787878787937e-06
2013-12-05,0.24,-0.15,3,-1.01575456053068e-05,3.1362007168458753e-06
2013-12-06,0.1,-0.24,4,-1.0185185185185183e-05,7.07070707070707e-06
2013-12-07,0.24,-0.24,5,-1.2023217247097844e-05,9.856630824372756e-06
2013-12-08,0.1,-0.23,6,-9.953703703703703e-06,7.07070707070707e-06
2013-12-09,0.1,-0.15,0,-8.88888888888889e-06,0.0
2013-12-10,0.23,-0.15,1,-1.0025062656641605e-05,2.9358626919602503e-06
2013-12-11,0.1,-0.15,2,-2.430555555555555e-05,0.0
2013-12-12,0.2,-0.15,3,-8.88888888888889e-06,2.3148148148148127e-06
2013-12-13,0.2,-0.15,4,-8.88888888888889e-06,2.3148148148148127e-06
2013-12-14,0.15,-0.2,5,-1e-05,1.20772946859903e-06
2013-12-15,0.17,-0.2,6,-9.562841530054643e-06,1.6619183285849922e-06
2013-12-16,0.2,-0.2,0,-1e-05,2.3148148148148127e-06
2013-12-17,0.05,-0.15,1,-7.936507936507936e-06,-1.3227513227513242e-06
2013-12-18,0.1,-0.19,2,-2.7083333333333325e-05,1.818181818181819e-05
2013-12-19,0.2,-0.11,3,-8.000000000000001e-06,5.787037037037038e-06
2013-12-20,0.1,-0.17,4,-8.564814814814816e-06,-2.0202020202020147e-06
2013-12-21,0.11,-0.2,5,-9.41230486685032e-06,-2.2522522522522477e-06
2013-12-22,0.17,-0.2,6,-9.562841530054643e-06,-7.122507122507159e-07
2013-12-23,0.17,-0.2,0,-9.562841530054643e-06,-7.122507122507159e-07
2013-12-24,0.2,-0.2,1,-1e-05,0.0
2013-12-25,0.17,-0.05,2,-1.8442622950819673e-05,-1.4245014245014195e-06
2013-12-26,0.1,-0.2,3,-9.259259259259257e-06,-2.5252525252525232e-06
2013-12-27,0.2,-0.2,4,-1e-05,0.0
2013-12-28,0.12,-0.18,5,-1.0521885521885522e-05,1.984126984126986e-06
2013-12-29,0.17,-0.15,6,-8.42440801457195e-06,1.6619183285849922e-06
2013-12-30,0.17,-0.15,0,-8.42440801457195e-06,1.6619183285849922e-06
2013-12-31,0.1,-0.15,1,-8.10185185185185e-06,0.0
2014-01-01,0.12,-0.17,2,-3.093434343434345e-05,-4.4642857142856985e-06
2014-01-02,0.06,-0.15,3,-7.423371647509576e-06,2.6205450733752615e-07
2014-01-03,0.1,-0.13,4,-9.18803418803419e-06,-5.050505050505083e-07
2014-01-04,0.18,-0.23,5,-1.1067708333333332e-05,8.709981167608284e-06
2014-01-05,0.1,-0.23,6,-9.953703703703703e-06,7.3232323232323234e-06
2014-01-06,0.17,-0.13,0,-7.96903460837887e-06,1.1870845204178494e-06
2014-01-07,0.04,-0.17,1,-8.403361344537815e-06,-3.7393162393162386e-06
2014-01-08,0.17,-0.13,2,-2.3907103825136612e-05,3.561253561253548e-06
2014-01-09,0.18,-0.13,3,-8.897569444444445e-06,1.4124293785310696e-06
2014-01-10,0.1,-0.13,4,-7.63888888888889e-06,-5.050505050505083e-07
2014-01-11,0.13,-0.13,5,-9.607351712614873e-06,2.458210422812135e-07
2014-01-12,0.08,-0.13,6,-7.297551789077212e-06,-1.0288065843621383e-06
2014-01-13,0.08,-0.15,0,-7.768361581920905e-06,7.716049382716053e-07
2014-01-14,0.12,-0.15,1,-8.10185185185185e-06,1.7361111111111112e-06
2014-01-15,0.12,-0.17,2,-2.5694444444444445e-05,-4.4642857142856985e-06
2014-01-16,0.12,-0.15,3,-8.10185185185185e-06,1.7361111111111112e-06
2014-01-17,0.1,-0.15,4,-8.10185185185185e-06,1.2626262626262646e-06
2014-01-18,0.08,-0.13,5,-7.297551789077212e-06,-1.0288065843621383e-06
2014-01-19,0.17,-0.13,6,-7.96903460837887e-06,1.1870845204178494e-06
2014-01-20,0.08,-0.15,0,-8.581752484191509e-06,7.716049382716053e-07
2014-01-21,0.1,-0.13,1,-7.63888888888889e-06,-5.050505050505083e-07
2014-01-22,0.08,-0.22,2,-2.824858757062147e-05,2.0833333333333336e-05
2014-01-23,0.08,-0.13,3,-8.130081300813009e-06,-1.0288065843621383e-06
2014-01-24,0.1,-0.13,4,-7.63888888888889e-06,-5.050505050505083e-07
2014-01-25,0.08,-0.13,5,-7.297551789077212e-06,-1.0288065843621383e-06
2014-01-26,0.17,-0.13,6,-7.96903460837887e-06,1.1870845204178494e-06
2014-01-27,0.08,-0.13,0,-8.130081300813009e-06,-1.0288065843621383e-06
2014-01-28,0.1,-0.13,1,-7.63888888888889e-06,-5.050505050505083e-07
2014-01-29,0.08,-0.29,2,-3.319209039548023e-05,2.237654320987654e-05
2014-01-30,0.16,-0.26,3,-1.146384479717813e-05,8.141762452107278e-06
2014-01-31,0.11,-0.18,4,-8.953168044077133e-06,2.252252252252254e-06
2014-02-01,0.14,-0.13,5,-9.742951907131011e-06,4.873294346978573e-07
2014-02-02,0.1,-0.13,6,-7.63888888888889e-06,-5.050505050505083e-07
2014-02-03,0.1,-0.13,0,-7.63888888888889e-06,-5.050505050505083e-07
2014-02-04,0.08,-0.25,1,-1.084010840108401e-05,7.716049382716053e-07
2014-02-05,0.18,-0.13,2,-2.6692708333333334e-05,4.2372881355932084e-06
2014-02-06,0.04,-0.25,3,-9.818007662835249e-06,-2.6709401709401616e-07
2014-02-07,0.14,-0.14,4,-9.950248756218907e-06,7.309941520467828e-07
2014-02-08,0.04,-0.24,5,-9.42028985507246e-06,5.608974358974361e-06
2014-02-09,0.1,-0.24,6,-1.0185185185185183e-05,6.818181818181822e-06
2014-02-10,0.04,-0.25,0,-9.818007662835249e-06,-2.6709401709401616e-07
2014-02-11,0.18,-0.14,1,-9.114583333333334e-06,1.6478342749529148e-06
2014-02-12,0.1,-0.14,2,-2.361111111111111e-05,-7.575757575757533e-07
2014-02-13,0.1,-0.14,3,-7.87037037037037e-06,-2.525252525252511e-07
2014-02-14,0.1,-0.25,4,-1.0416666666666666e-05,1.2626262626262646e-06
2014-02-15,0.14,-0.14,5,-9.950248756218907e-06,7.309941520467828e-07
2014-02-16,0.1,-0.14,6,-7.87037037037037e-06,-2.525252525252511e-07
2014-02-17,0.05,-0.25,0,-9.97150997150997e-06,0.0
2014-02-18,0.25,-0.25,1,-1.1752136752136753e-05,4.4444444444444425e-06
2014-02-19,0.08,-0.25,2,-3.252032520325203e-05,2.314814814814816e-06
2014-02-20,0.08,-0.17,3,-9.033423667570008e-06,-2.5720164609053487e-06
2014-02-21,0.11,-0.14,4,-8.034894398530762e-06,0.0
2014-02-22,0.05,-0.12,5,-7.062146892655367e-06,-4.761904761904757e-06
2014-02-23,0.08,-0.14,6,-8.355916892502258e-06,-7.716049382716083e-07
2014-02-24,0.05,-0.14,0,-7.5329566854990574e-06,-1.5873015873015877e-06
2014-02-25,0.08,-0.25,1,-1.084010840108401e-05,7.716049382716053e-07
2014-02-26,0.2,-0.25,2,-3.3333333333333335e-05,1.0416666666666658e-05
2014-02-27,0.1,-0.25,3,-1.0416666666666666e-05,1.2626262626262646e-06
2014-02-28,0.22,-0.25,4,-1.1243386243386244e-05,3.870673952641164e-06
2014-03-01,0.05,-0.14,5,-7.5329566854990574e-06,-1.5873015873015877e-06
2014-03-02,0.08,-0.14,6,-8.355916892502258e-06,-7.716049382716083e-07
2014-03-03,0.08,-0.14,0,-8.355916892502258e-06,-7.716049382716083e-07
2014-03-04,0.18,-0.14,1,-8.355916892502258e-06,1.6478342749529148e-06
2014-03-05,0.18,-0.14,2,-2.5067750677506774e-05,4.943502824858744e-06
2014-03-06,0.18,-0.25,3,-1.084010840108401e-05,3.0602636534839903e-06
2014-03-07,0.25,-0.25,4,-1.1752136752136753e-05,4.4444444444444425e-06
2014-03-08,0.06,-0.12,5,-7.062146892655367e-06,-4.454926624737941e-06
2014-03-09,0.08,-0.13,6,-8.130081300813009e-06,-1.0288065843621383e-06
2014-03-10,0.22,-0.13,0,-8.597883597883598e-06,2.2768670309653882e-06
2014-03-11,0.1,-0.12,1,-7.407407407407406e-06,-7.575757575757533e-07
2014-03-12,0.1,-0.12,2,-2.2222222222222217e-05,-2.27272727272726e-06
2014-03-13,0.08,-0.12,3,-7.904245709123758e-06,-1.2860082304526682e-06
2014-03-14,0.09,-0.2,4,-9.103641456582632e-06,1.0193679918450562e-06
2014-03-15,0.14,-0.12,5,-9.535655058043117e-06,2.436647173489348e-07
2014-03-16,0.1,-0.12,6,-7.407407407407406e-06,-7.575757575757533e-07
2014-03-17,0.22,-0.12,0,-8.377425044091711e-06,2.0491803278688547e-06
2014-03-18,0.1,-0.13,1,-7.63888888888889e-06,-5.050505050505083e-07
2014-03-19,0.1,-0.13,2,-2.291666666666667e-05,-1.515151515151525e-06
2014-03-20,0.15,-0.13,3,-8.444444444444446e-06,7.246376811594161e-07
2014-03-21,0.08,-0.17,4,-8.239171374764594e-06,-2.5720164609053487e-06
2014-03-22,0.14,-0.13,5,-9.742951907131011e-06,4.873294346978573e-07
2014-03-23,0.1,-0.13,6,-7.63888888888889e-06,-5.050505050505083e-07
2014-03-24,0.1,-0.13,0,-7.63888888888889e-06,-5.050505050505083e-07
2014-03-25,0.17,-0.17,1,-9.62379702537183e-06,-2.3741690408356992e-07
2014-03-26,0.17,-0.15,2,-2.527322404371585e-05,4.985754985754977e-06
2014-03-27,0.25,-0.15,3,-9.038800705467374e-06,3.33333333333333e-06
2014-03-28,0.17,-0.14,4,-8.19672131147541e-06,1.4245014245014195e-06
2014-03-29,0.13,-0.14,5,-9.81620718462824e-06,4.916420845624331e-07
2014-03-30,0.08,-0.14,6,-8.355916892502258e-06,-7.716049382716083e-07
2014-03-31,0.13,-0.12,0,-9.398496240601505e-06,-2.4582104228121965e-06
2014-04-01,0.1,-0.13,1,-7.63888888888889e-06,-5.050505050505083e-07
2014-04-02,0.06,-0.13,2,-2.1892655367231634e-05,-4.716981132075471e-06
2014-04-03,0.2,-0.13,3,-8.444444444444446e-06,1.8518518518518483e-06
2014-04-04,0.09,-0.12,4,-7.236227824463118e-06,-1.01936799184505e-06
2014-04-05,0.13,-0.12,5,-9.398496240601505e-06,0.0
2014-04-06,0.1,-0.12,6,-7.407407407407406e-06,-7.575757575757533e-07
2014-04-07,0.2,-0.12,0,-8.222222222222223e-06,1.620370370370371e-06
2014-04-08,0.08,-0.12,1,-7.062146892655367e-06,-1.2860082304526682e-06
2014-04-09,0.09,-0.12,2,-2.1708683473389355e-05,-3.05810397553515e-06
2014-04-10,0.08,-0.1,3,-7.452574525745257e-06,-1.8004115226337406e-06
2014-04-11,0.09,-0.1,4,-6.769374416433237e-06,-1.529051987767581e-06
2014-04-12,0.14,-0.1,5,-9.121061359867331e-06,-2.436647173489225e-07
2014-04-13,0.14,-0.1,6,-9.121061359867331e-06,-2.436647173489225e-07
2014-04-14,0.2,-0.1,0,-7.77777777777778e-06,1.1574074074074095e-06
2014-04-15,0.3,-0.11,1,-1.1296296296296295e-05,3.418803418803416e-06
2014-04-16,0.13,-0.11,2,-2.048022598870056e-05,-7.374631268436774e-07
2014-04-17,0.12,-0.11,3,-6.280193236714973e-06,-4.960317460317443e-07
2014-04-18,0.1,-0.11,4,-7.175925925925925e-06,-1.0101010101010103e-06
2014-04-19,0.14,-0.11,5,-9.328358208955226e-06,0.0
2014-04-20,0.17,-0.11,6,-7.513661202185792e-06,7.122507122507067e-07
2014-04-21,0.13,-0.11,0,-6.280193236714973e-06,-2.458210422812258e-07
2014-04-22,0.25,-0.11,1,-8.76068376068376e-06,2.4444444444444404e-06
2014-04-23,0.1,-0.11,2,-2.1527777777777776e-05,-3.030303030303031e-06
2014-04-24,0.09,-0.11,3,-7.0028011204481795e-06,-1.2742099898063185e-06
2014-04-25,0.09,-0.2,4,-9.103641456582632e-06,1.0193679918450562e-06
2014-04-26,0.13,0.03,5,-4.516711833785004e-06,-3.687315634218295e-06
2014-04-27,0.15,0.03,6,-4.132231404958676e-06,-3.140096618357488e-06
2014-04-28,0.2,0.03,0,-6.584362139917696e-06,-1.8518518518518514e-06
2014-04-29,0.1,-0.1,1,-6.944444444444445e-06,0.0
2014-04-30,0.12,0.02,2,-1.3661202185792346e-05,-1.1160714285714284e-05
2014-05-01,0.08,0.02,3,-3.7664783427495287e-06,-4.886831275720161e-06
2014-05-02,0.12,0.02,4,-4.553734061930782e-06,-3.7202380952380944e-06
2014-05-03,0.08,0.02,5,-3.7664783427495287e-06,-4.886831275720161e-06
2014-05-04,0.17,0.02,6,-4.553734061930782e-06,-2.3741690408357115e-06
2014-05-05,0.11,-0.1,0,-7.1166207529843875e-06,2.5025025025025076e-07
2014-05-06,0.15,0.02,1,-4.166666666666664e-06,-2.898550724637683e-06
2014-05-07,0.11,0.01,2,-1.3774104683195593e-05,-1.1261261261261258e-05
2014-05-08,0.1,-0.1,3,-6.944444444444445e-06,0.0
2014-05-09,0.1,-0.1,4,-6.944444444444445e-06,0.0
2014-05-10,0.23,-0.1,5,-8.98078529657477e-06,2.9358626919602503e-06
2014-05-11,0.17,-0.1,6,-7.285974499089252e-06,1.6619183285849922e-06
2014-05-12,0.1,-0.1,0,-6.944444444444445e-06,0.0
2014-05-13,0.1,0.01,1,-4.398148148148148e-06,-2.777777777777774e-06
2014-05-14,0.1,0.01,2,-1.3194444444444443e-05,-8.333333333333322e-06
2014-05-15,0.2,0.02,3,-5.11111111111111e-06,-4.629629629629613e-07
2014-05-16,0.1,-0.1,4,-6.944444444444445e-06,0.0
2014-05-17,0.06,-0.1,5,-6.591337099811674e-06,-1.0482180293501046e-06
2014-05-18,0.1,-0.1,6,-6.944444444444445e-06,0.0
2014-05-19,0.1,-0.1,0,-6.944444444444445e-06,0.0
2014-05-20,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-05-21,0.2,-0.1,2,-2.3333333333333336e-05,6.944444444444438e-06
2014-05-22,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-05-23,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-05-24,0.06,-0.07,5,-5.885122410546139e-06,-5.765199161425575e-06
2014-05-25,0.13,-0.07,6,-8.354218880534672e-06,-3.687315634218295e-06
2014-05-26,0.25,-0.1,0,-8.092738407699038e-06,3.33333333333333e-06
2014-05-27,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-05-28,0.2,-0.03,2,-1.8666666666666665e-05,2.083333333333335e-06
2014-05-29,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-05-30,0.22,-0.1,4,-7.936507936507936e-06,2.7322404371584666e-06
2014-05-31,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-06-01,0.17,-0.1,6,-7.285974499089252e-06,1.6619183285849922e-06
2014-06-02,0.09,-0.1,0,-6.769374416433237e-06,-2.548419979612625e-07
2014-06-03,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-06-04,0.1,-0.1,2,-2.0833333333333336e-05,0.0
2014-06-05,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-06-06,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-06-07,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-06-08,0.07,-0.1,6,-7.285974499089252e-06,-7.788161993769502e-07
2014-06-09,0.2,0.04,0,-4.666666666666665e-06,-2.0833333333333385e-06
2014-06-10,0.08,-0.1,1,-6.591337099811674e-06,-5.144032921810722e-07
2014-06-11,0.2,-0.02,2,-1.7999999999999997e-05,1.3888888888888934e-06
2014-06-12,0.2,-0.02,3,-5.999999999999999e-06,4.6296296296296445e-07
2014-06-13,0.06,-0.1,4,-6.591337099811674e-06,-1.0482180293501046e-06
2014-06-14,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-06-15,0.17,-0.1,6,-7.285974499089252e-06,1.6619183285849922e-06
2014-06-16,0.13,-0.1,0,-6.591337099811674e-06,7.374631268436528e-07
2014-06-17,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-06-18,0.2,-0.01,2,-1.733333333333333e-05,6.944444444444419e-07
2014-06-19,0.2,-0.01,3,-5.777777777777776e-06,2.3148148148148066e-07
2014-06-20,0.11,-0.1,4,-7.1166207529843875e-06,2.5025025025025076e-07
2014-06-21,0.14,-0.02,5,-7.462686567164183e-06,-9.746588693957083e-07
2014-06-22,0.07,-0.02,6,-5.46448087431694e-06,-2.8556593977154697e-06
2014-06-23,0.22,-0.02,0,-6.172839506172839e-06,9.107468123861576e-07
2014-06-24,0.1,-0.1,1,-6.944444444444445e-06,0.0
2014-06-25,0.24,-0.1,2,-2.7363184079601993e-05,9.408602150537625e-06
2014-06-26,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-06-27,0.2,-0.01,4,-5.777777777777776e-06,2.3148148148148066e-07
2014-06-28,0.14,-0.01,5,-7.255389718076288e-06,-1.218323586744637e-06
2014-06-29,0.14,-0.01,6,-7.255389718076288e-06,-1.218323586744637e-06
2014-06-30,0.12,-0.1,0,-6.410256410256409e-06,4.960317460317474e-07
2014-07-01,0.06,-0.01,1,-5.05050505050505e-06,-3.4067085953878368e-06
2014-07-02,0.2,-0.01,2,-1.733333333333333e-05,6.944444444444419e-07
2014-07-03,0.2,-0.07,3,-7.111111111111112e-06,1.620370370370371e-06
2014-07-04,0.2,-0.09,4,-7.555555555555556e-06,-1.3888888888888902e-06
2014-07-05,0.08,-0.09,5,-6.8870523415977955e-06,-7.716049382716083e-07
2014-07-06,0.1,-0.09,6,-6.7129629629629605e-06,-2.525252525252511e-07
2014-07-07,0.12,-0.09,0,-6.172839506172836e-06,2.4801587301587216e-07
2014-07-08,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-07-09,0.12,-0.1,2,-1.9230769230769228e-05,1.4880952380952422e-06
2014-07-10,0.12,-0.05,3,-5.223171889838557e-06,-7.440476190476164e-07
2014-07-11,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-07-12,0.08,-0.1,5,-7.1166207529843875e-06,-5.144032921810722e-07
2014-07-13,0.07,-0.1,6,-7.285974499089252e-06,-7.788161993769502e-07
2014-07-14,0.22,-0.1,0,-7.936507936507936e-06,2.7322404371584666e-06
2014-07-15,0.25,-0.1,1,-8.092738407699038e-06,3.33333333333333e-06
2014-07-16,0.13,-0.05,2,-1.8970189701897023e-05,-1.4749262536873178e-06
2014-07-17,0.2,-0.05,3,-6.666666666666667e-06,1.1574074074074095e-06
2014-07-18,0.2,-0.05,4,-6.666666666666667e-06,1.1574074074074095e-06
2014-07-19,0.14,-0.09,5,-8.913764510779437e-06,-2.9239766081871313e-06
2014-07-20,0.07,-0.09,6,-7.058287795992712e-06,-4.932502596053995e-06
2014-07-21,0.22,-0.05,0,-6.834215167548501e-06,1.5938069216757761e-06
2014-07-22,0.2,-0.05,1,-6.666666666666667e-06,1.1574074074074095e-06
2014-07-23,0.2,-0.08,2,-2.2e-05,5.555555555555545e-06
2014-07-24,0.25,-0.08,3,-7.4955908289241604e-06,2.8888888888888856e-06
2014-07-25,0.2,-0.08,4,-7.333333333333333e-06,1.8518518518518483e-06
2014-07-26,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-07-27,0.08,-0.1,6,-7.1166207529843875e-06,-5.144032921810722e-07
2014-07-28,0.2,-0.1,0,-7.77777777777778e-06,2.3148148148148127e-06
2014-07-29,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-07-30,0.08,-0.1,2,-2.1857923497267757e-05,-1.5432098765432168e-06
2014-07-31,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-01,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-02,0.08,-0.1,5,-7.1166207529843875e-06,-5.144032921810722e-07
2014-08-03,0.08,-0.1,6,-7.1166207529843875e-06,-5.144032921810722e-07
2014-08-04,0.08,-0.1,0,-7.1166207529843875e-06,-5.144032921810722e-07
2014-08-05,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-06,0.2,-0.1,2,-2.3333333333333336e-05,6.944444444444438e-06
2014-08-07,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-08,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-09,0.16,-0.1,5,-7.936507936507936e-06,1.4367816091953991e-06
2014-08-10,0.13,-0.1,6,-8.98078529657477e-06,7.374631268436528e-07
2014-08-11,0.2,-0.15,0,-8.88888888888889e-06,1.1574074074074095e-06
2014-08-12,0.13,-0.1,1,-6.591337099811674e-06,7.374631268436528e-07
2014-08-13,0.23,-0.1,2,-2.3333333333333336e-05,8.807588075880751e-06
2014-08-14,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-15,0.2,-0.1,4,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-16,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-08-17,0.16,-0.1,6,-7.936507936507936e-06,1.4367816091953991e-06
2014-08-18,0.22,-0.15,0,-9.038800705467374e-06,1.5938069216757761e-06
2014-08-19,0.2,-0.1,1,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-20,0.2,-0.1,2,-2.3333333333333336e-05,6.944444444444438e-06
2014-08-21,0.22,-0.1,3,-7.452574525745257e-06,2.7322404371584666e-06
2014-08-22,0.13,-0.1,4,-7.452574525745257e-06,7.374631268436528e-07
2014-08-23,0.08,-0.09,5,-6.8870523415977955e-06,-4.629629629629625e-06
2014-08-24,0.15,-0.09,6,-6.8870523415977955e-06,-2.6570048309178776e-06
2014-08-25,0.2,-0.1,0,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-26,0.22,-0.1,1,-7.77777777777778e-06,2.7322404371584666e-06
2014-08-27,0.22,-0.1,2,-2.3333333333333336e-05,8.1967213114754e-06
2014-08-28,0.2,-0.1,3,-7.77777777777778e-06,2.3148148148148127e-06
2014-08-29,0.23,-0.1,4,-7.616487455197132e-06,2.9358626919602503e-06
2014-08-30,0.13,-0.1,5,-8.98078529657477e-06,7.374631268436528e-07
2014-08-31,0.15,-0.1,6,-7.1166207529843875e-06,1.20772946859903e-06
2014-09-01,0.06,-0.15,0,-8.264462809917356e-06,-2.358490566037732e-06
2014-09-02,0.2,-0.09,1,-7.555555555555556e-06,2.083333333333329e-06
2014-09-03,0.22,-0.09,2,-2.1680216802168018e-05,7.5136612021857825e-06
2014-09-04,0.2,-0.09,3,-7.555555555555556e-06,2.083333333333329e-06
2014-09-05,0.22,-0.1,4,-7.452574525745257e-06,2.7322404371584666e-06
2014-09-06,0.13,-0.08,5,-8.563074352548038e-06,2.458210422812135e-07
2014-09-07,0.13,-0.08,6,-8.563074352548038e-06,2.458210422812135e-07
2014-09-08,0.2,-0.15,0,-8.88888888888889e-06,1.1574074074074095e-06
